,name,top1,top5
2173,"(0,1,3,6,8,9)",0.67602,0.87672
2174,"(1,3,5,6,9,10,13)",0.68166,0.8805
2175,"(0,6,7,8,10)",0.67964,0.87848
2176,"(0,1,2,4,7,9,11,13)",0.67434,0.87496
2177,"(1,2,5,8,11,14)",0.6823,0.88172
2178,"(0,3,4,6,11,12)",0.67864,0.87828
2179,"(2,4,6,7,8,9,10,12)",0.68286,0.87962
2180,"(3,6,7,8,9,10,13)",0.683,0.88076
2181,"(1,3,5,6,7,8,10,12,14)",0.68228,0.87972
2182,"(0,2,4,11,12,13,14)",0.67726,0.8775
2183,"(1,2,3,5,7,8,9,14)",0.68162,0.88092
2184,"(3,5,9,10,11,13,14)",0.68296,0.88112
2185,"(2,3,4,5,7,11)",0.68318,0.88118
2186,"(3,4,8,9,10,12,14)",0.68234,0.88118
2187,"(0,3,5,6,12,13,14)",0.6778,0.87798
2188,"(0,3,4,7,8,10,11,13,14)",0.67846,0.87878
2189,"(0,2,4,5,7,8,9,10)",0.67798,0.87774
2190,"(3,7,8,9,12,14)",0.68342,0.88142
2191,"(0,5,7,8,9,11,12,14)",0.67924,0.87778
2192,"(3,4,8,10,11,12,13,14)",0.68296,0.88124
2193,"(0,1,2,3,5,6,8,14)",0.67476,0.87636
2194,"(0,2,3,4,7,10,11,14)",0.67706,0.8775
2195,"(0,3,4,6,9,10,11)",0.67836,0.8776
2196,"(0,1,2,5,6,9,11,12)",0.67528,0.87522
2197,"(0,1,4,9,13,14)",0.6754,0.87574
2198,"(7,9,11,14)",0.68406,0.8819
2199,"(0,2,3,4,5,6,7,8,9,12,13,14)",0.67606,0.87648
2200,"(0,2,4,5,8,9,10)",0.67788,0.87816
2201,"(1,2,3,8,12,13)",0.68214,0.88044
2202,"(2,3,5)",0.68352,0.88156
2203,"(0,6,7,9,10,11,12,13)",0.67878,0.87772
2204,"(0,1,3,5,6,7,8,9,10)",0.67528,0.87592
2205,"(0,1,2,4,6,7,10,11,13,14)",0.67356,0.87516
2206,"(0,1,12,13,14)",0.67604,0.8767
2207,"(3,4,7,9,11,14)",0.68314,0.88184
2208,"(0,1,2,4,5,9,10,12)",0.67436,0.87446
2209,"(0,2,6,7,8,12,14)",0.67686,0.87764
2210,"(1,4,7,9,11,12,13,14)",0.68308,0.88084
2211,"(0,1,3,5,11,13)",0.67654,0.87684
2212,"(2,3,6,7,11,13,14)",0.6828,0.88092
2213,"(0,2,3,7,8,11,13,14)",0.67758,0.8775
2214,"(1,3,6,9,12,13)",0.68162,0.88086
2215,"(1,3,5,7,10,14)",0.68304,0.88132
2216,"(1,5,7,8,9,10,12,14)",0.68272,0.88064
2217,"(0,8,10,12)",0.67966,0.87862
2218,"(12,13)",0.6843,0.88174
2219,"(1,2,5,7,8,9,13)",0.68252,0.8809
2220,"(1,4,5,7,8)",0.6827,0.88146
2221,"(1,2,3,4,6,13)",0.68074,0.88062
2222,"(0,1,3,9,13)",0.67578,0.87664
2223,"(2,4,6,8,9,10,14)",0.68278,0.8808
2224,"(1,4,5,9,10,11)",0.68258,0.88084
2225,"(3,5,6,7,8,9,10,11)",0.68248,0.88096
2226,"(2,4,6,8,9,12)",0.68276,0.88048
2227,"(5,6,7,8,10,11,12,13)",0.68396,0.88062
2228,"(2,4,5,6,8,11,12,13,14)",0.68298,0.88058
2229,"(2,5,6,9,10,12)",0.68296,0.88038
2230,"(0,1,2,3,5,6,12,13)",0.67386,0.87538
2231,"(1,2,4,5,6,7,10,11,12)",0.68158,0.87984
2232,"(1,4,5,6,10)",0.6823,0.881
2233,"(0,1,2,3,13,14)",0.6747,0.87618
2234,"(0,2,3,5,6,7,8,11,12,13,14)",0.67674,0.8771
2235,"(2,6,7,8,10,12,13)",0.68358,0.88026
2236,"(2,3,4,7,8,10,11,13)",0.68282,0.88132
2237,"(2,3,4,5,8,9,10,11,12,13)",0.68326,0.88012
2238,"(2,5,7,9,10,13)",0.6835,0.88074
2239,"(0,5,9,11,12,13,14)",0.67874,0.8781
2240,"(1,8,9,10,11,12,14)",0.68262,0.88124
2241,"(0,1,3,4,6,7,10)",0.67508,0.87522
2242,"(1,2,3,4,5,7,8,9,10,11,12,13,14)",0.68134,0.879
2243,"(1,3,4,5,7,9,10,11,12,13,14)",0.68156,0.87972
2244,"(0,1,3,4,7,9,10,13,14)",0.67422,0.8756
2245,"(4,5,6,7,8,10,11,12)",0.68324,0.8808
2246,"(1,3,6,8,10,11,13,14)",0.68142,0.8798
2247,"(0,1,3,5,7,8,9)",0.67628,0.87652
2248,"(3,7,10,11,13,14)",0.68248,0.88168
2249,"(0,2,4,5,6,7,11,14)",0.67712,0.87808
2250,"(0,4,5,6,7,9,10,11,14)",0.6777,0.87764
2251,"(2,3,6,10,12,13)",0.68212,0.88032
2252,"(2,3,4,5,7,9,11,13,14)",0.68308,0.8809
2253,"(0,1,3,4,8,11,13,14)",0.67544,0.8766
2254,"(0,2,3,6,8,9,12)",0.67666,0.87656
2255,"(0,1,4,6,9,11,14)",0.67556,0.87572
2256,"(0,1,2,8,11,14)",0.67566,0.87674
2257,"(3,6,7,10,13)",0.68322,0.88104
2258,"(1,2,5,7,8,9,11,13,14)",0.6826,0.88012
2259,"(1,2,5,6,8,9,12)",0.68228,0.88102
2260,"(3,4,7,8,9)",0.68364,0.88176
2261,"(0,2,5,6,7,9,14)",0.6777,0.87722
2262,"(0,1,2,7,8,9,10,11,12,14)",0.67504,0.87456
2263,"(1,2,3,4,5,7,11,12)",0.68188,0.88042
2264,"(3,7,10,13)",0.68314,0.88182
2265,"(1,2,6,7,8,11,12,13,14)",0.68244,0.88026
2266,"(0,2,6,7,8,10,11,14)",0.67816,0.8778
2267,"(1,3,4,7,8,11,14)",0.68194,0.88132
2268,"(0,1,2,6,7,8,12)",0.67504,0.87568
2269,"(0,6,14)",0.67948,0.8784
2270,"(0,1,2,3,5,8,9,14)",0.6754,0.87588
2271,"(0,6,8,9,10,14)",0.67886,0.87834
2272,"(0,2,3,6,7,12)",0.6766,0.87698
2273,"(2,4,5,6,7,9,10,11)",0.68246,0.88038
2274,"(1,2,4,8,9,10,11,12,13,14)",0.68168,0.87964
2275,"(1,2,4,5,6,8,9,12,13)",0.68146,0.8804
2276,"(0,2,7,8,9,11,12,13)",0.67792,0.87748
2277,"(1,3,5,7,9,10,12,13,14)",0.68206,0.88036
2278,"(0,1,2,5,7,8,10,12)",0.67562,0.87546
2279,"(0,2,9,10,11,12,13,14)",0.67722,0.8768
2280,"(0,1,3,4,8,13)",0.67614,0.87694
2281,"(1,2,5,7,8,9,10,13,14)",0.68216,0.8801
2282,"(2,3,4,5,6,7,8,13,14)",0.68228,0.881
2283,"(0,1,2,3,7,8,9,10,12,13)",0.67394,0.87512
2284,"(0,1,3,4,7,10,11,12)",0.67546,0.87524
2285,"(3,4,6,8,9,10,13)",0.68182,0.88114
2286,"(2,4,5,6,8,9,10,14)",0.68306,0.88042
2287,"(0,4,6,7,8,11,13,14)",0.67898,0.87868
2288,"(0,1,2,10,11)",0.67576,0.87578
2289,"(2,5,7,11,13,14)",0.68354,0.88154
2290,"(1,2,3,4,5,6,10,13,14)",0.681,0.8798
2291,"(4,5,6,7,9,10,13)",0.68296,0.88058
2292,"(3,4,6,8,11,14)",0.6828,0.88206
2293,"(0,1,2,3,4,5,8,13)",0.67458,0.8763
2294,"(1,5,6,7,10,11)",0.68292,0.8811
2295,"(0,1,6,8,9,11,13,14)",0.67656,0.87682
2296,"(1,4,9,10,12,14)",0.68298,0.88038
2297,"(0,2,4,5,6,9,11,13)",0.67742,0.87776
2298,"(4,5,9,10,11,12,13)",0.68328,0.88102
2299,"(5,7,8,9,10)",0.68402,0.88182
2300,"(0,1,2,5,10,11)",0.67622,0.87594
2301,"(1,2,7,8,9,11,14)",0.6828,0.88074
2302,"(0,1,6,10,11,13,14)",0.67616,0.87714
2303,"(0,2,3,4,8,10,11,12,13,14)",0.67748,0.87728
2304,"(0,2,3,6,8,12,13,14)",0.67662,0.87712
2305,"(0,4,5,6,7,8,10,11,12,13,14)",0.67846,0.87768
2306,"(0,1,3,4,7,11,12)",0.67588,0.8756
2307,"(1,5,6,7,8)",0.6828,0.88178
2308,"(3,4,5,6,7,8,9,10,11,12)",0.68256,0.8804
2309,"(0,1,2,9,11,13)",0.67532,0.87596
2310,"(0,2,4,6,13)",0.67698,0.87788
2311,"(1,3,5,6,7,9,10,12,13,14)",0.6813,0.8797
2312,"(0,1,2,3,6,7,8,10,11,12,13)",0.67398,0.87516
2313,"(1,3,6,8,9)",0.68112,0.8812
2314,"(0,2,7,8,9,14)",0.678,0.87766
2315,"(0,1,3,5,8,9,10,11,14)",0.67608,0.87614
2316,"(0,1,3,4,5,6,8,10,13,14)",0.67556,0.87648
2317,"(2,4,5,11,14)",0.68356,0.88186
2318,"(1,4,5,6,9,10,11,12)",0.68242,0.88082
2319,"(0,2,3,7,8,11,12)",0.67808,0.87742
2320,"(1,3,4,7,8,12,13)",0.68164,0.88096
2321,"(0,4,8,9,12,13,14)",0.67884,0.87778
2322,"(1,3,5,6,7,9,10,13)",0.68122,0.88046
2323,"(0,2,7,8,10,12)",0.67802,0.8772
2324,"(0,1,4,6,7,12,13)",0.67574,0.87584
2325,"(2,3,5,7,9,10,13)",0.6833,0.88118
2326,"(0,1,2,4,6,9,11,12,14)",0.6738,0.87434
2327,"(2,4,6,8,13)",0.68278,0.88112
2328,"(6,7,8,9,11,13)",0.68348,0.88178
2329,"(0,1,4,6,9,10,11,12,13,14)",0.67506,0.87514
2330,"(1,2,5,6,10,12,13)",0.68234,0.87978
2331,"(0,1,3,6,7,8,10,11,14)",0.67524,0.87568
2332,"(1,4,5,9,13,14)",0.6819,0.88062
2333,"(3,4,5,6,7,9,11,12)",0.68292,0.88076
2334,"(1,2,4,5,6,9,13)",0.68134,0.88012
2335,"(0,1,6,12)",0.67616,0.87702
2336,"(3,4,6,9)",0.68288,0.88174
2337,"(0,5,8,9,11)",0.67992,0.8787
2338,"(0,1,3,4,5,9,10,11,12)",0.67588,0.87508
2339,"(0,2,3,6,7,8,10,13)",0.6771,0.8773
2340,"(1,2,3,9,10,11,14)",0.68214,0.8805
2341,"(0,1,3,4,5,6,7,9,12,13,14)",0.67336,0.87474
2342,"(4,5,12,14)",0.68406,0.88162
2343,"(1,2,3,6,10,11,12,13,14)",0.68148,0.8795
2344,"(5,6,7,9,10,11,12,14)",0.68356,0.88068
2345,"(0,1,6,10,11,12)",0.67642,0.87684
2346,"(0,1,6,7,8,9,10,11,14)",0.6758,0.87658
2347,"(0,2,9,11,12)",0.67812,0.87748
2348,"(0,1,3,4,7,8,9,10,13)",0.67462,0.87578
2349,"(2,4,5,6,7,9,10,12,13,14)",0.68208,0.87948
2350,"(0,2,5,6,13,14)",0.67744,0.87814
2351,"(1,8,9,10,11)",0.6831,0.88138
2352,"(0,2,4,6,7,8,10,12,14)",0.67678,0.87712
2353,"(3,4,6,10,12,13,14)",0.68208,0.88102
2354,"(0,1,3,4,5,6,8,9,10,12,13)",0.6754,0.8753
2355,"(0,2,3,5,7,8,10,11,12)",0.67778,0.87708
2356,"(0,1,4,9,10,13,14)",0.67572,0.87642
2357,"(2,6,9,10)",0.68354,0.88028
2358,"(0,5,7,9,10,12)",0.67932,0.87764
2359,"(0,2,3,6,7,8,11)",0.67784,0.87794
2360,"(0,3,4,5,6,7,9,10,11)",0.67826,0.87754
2361,"(1,2,5,6,10,13)",0.6822,0.88056
2362,"(1,2,3,7,8,9)",0.68174,0.88076
2363,"(0,1,2,3,8,9,13,14)",0.67476,0.87584
2364,"(0,2,7,10,11,13,14)",0.67812,0.87846
2365,"(0,2,5,6,7,10,12,13,14)",0.67768,0.8776
2366,"(0,2,5,6,7,9,10,11,13)",0.67768,0.87744
2367,"(0,1,4,6,7,8,9,11,12,13,14)",0.67592,0.8759
2368,"(0,1,3,6,11,12,13)",0.676,0.87644
2369,"(6,8,9,12,14)",0.68292,0.88168
2370,"(0,1,3,5,7,8,9,10,11,12,13,14)",0.67564,0.87522
2371,"(1,3,6,7,8,9,11,12)",0.6821,0.88052
2372,"(0,2,3,5,6,7,8,10,11,13)",0.67688,0.87706
2373,"(1,2,3,4,6,8,11,12,13)",0.68112,0.88044
2374,"(0,2,3,8,9,10,12,13,14)",0.67704,0.8764
2375,"(0,1,3,5,9,10,14)",0.67538,0.8761
2376,"(1,7,8,10,12)",0.68318,0.88118
2377,"(2,4,5,7,14)",0.68332,0.88174
2378,"(3,4,6,7,8,10,11,12,13)",0.68254,0.8803
2379,"(0,1,3,4,5,6,8,9,11,12,13)",0.6755,0.87542
2380,"(0,3,6,7,11,12,13,14)",0.67768,0.8781
2381,"(3,4,7,8,10,11,12,13,14)",0.68288,0.88104
2382,"(0,1,7,8,9,10,11,14)",0.67626,0.87602
2383,"(0,2,4,6,9,10,11,14)",0.67716,0.87712
2384,"(3,6,7,8,9,10,11,13,14)",0.68256,0.88086
2385,"(1,2,3,5,7,9,10,11,12)",0.68206,0.87956
2386,"(0,2,4,5,7,10,13,14)",0.67742,0.87816
2387,"(0,1,3,4,5,6,7,8,10,12,13)",0.67498,0.87526
2388,"(0,1,2,3,5,7,8,12)",0.6747,0.87562
2389,"(0,5,7,8,10,13,14)",0.67876,0.8791
2390,"(0,2,3,8,9,10,11,13,14)",0.6775,0.87714
2391,"(1,4,6,11,12,14)",0.68294,0.881
2392,"(0,2,5,6,7,8,11,13,14)",0.67762,0.8783
2393,"(1,2,3,9,10,11,12,13)",0.68168,0.87952
2394,"(0,2,3,6,10,11)",0.67766,0.87764
2395,"(4,6,7,9,10,12,13)",0.68252,0.8798
2396,"(0,2,5,10,11,12,13,14)",0.6782,0.87766
2397,"(0,1,2,6,7,8,9,10,11)",0.6751,0.87498
2398,"(1,7,8,12,13)",0.68312,0.88134
2399,"(3,4,5,6,7,9,10,11,12,13)",0.68256,0.8797
2400,"(1,2,6,7,8,10,13)",0.68222,0.88068
2401,"(1,2,4,6,7,9,11)",0.68112,0.8797
2402,"(2,5,7,8,12,13)",0.68426,0.8807
2403,"(0,4,8,9,10,11)",0.67936,0.87874
2404,"(2,4,5,6,7,8,9,10)",0.68332,0.8808
2405,"(0,4,5,8,9,10,12,14)",0.67858,0.87818
2406,"(0,1,2,4,5,9,10,11,12,13)",0.67448,0.87452
2407,"(0,2,4,5,11,12,14)",0.6775,0.87764
2408,"(4,5,6,8,11,14)",0.68384,0.88202
2409,"(3,5,6,8)",0.683,0.88222
2410,"(0,1,4,9,11,12,13)",0.67564,0.87584
2411,"(0,3,6,8,9,10,11)",0.67924,0.87814
2412,"(0,3,4,6,7,10,11,13,14)",0.67714,0.8775
2413,"(0,7,11,13,14)",0.679,0.87882
2414,"(0,1,4,6,7,8,9,10,11,12,13,14)",0.67482,0.8755
2415,"(1,3,4,5,10,12,13,14)",0.68144,0.88088
2416,"(0,1,2,4,5,10,12,13)",0.6735,0.87496
2417,"(1,2,9,10,12,13)",0.68222,0.87988
2418,"(0,3,5,8,10,11,13)",0.6786,0.87846
2419,"(2,3,4,8,14)",0.68284,0.88184
2420,"(1,2,3,4,5,7,9,11,14)",0.68184,0.8803
2421,"(0,2,4,7,8,9,10,14)",0.67726,0.8773
2422,"(0,2,5,7,8,9,11,12,14)",0.67788,0.87732
2423,"(1,2,3,4,5,7,9,10,12,13,14)",0.6806,0.87932
2424,"(0,1,2,3,8,14)",0.67476,0.87614
2425,"(2,7,9,11,12,14)",0.68372,0.88044
2426,"(4,7,8,11)",0.68394,0.88206
2427,"(0,2,3,4,6,8,12)",0.67646,0.8773
2428,"(0,1,4,8,9,12,13,14)",0.67582,0.87624
2429,"(1,2,4,8,9,10,11)",0.6824,0.88044
2430,"(1,3,6,7,8)",0.68172,0.88156
2431,"(0,2,6,9,10,12,13,14)",0.67654,0.87686
2432,"(0,4,6,10,11,12,14)",0.67834,0.87846
2433,"(4,8,11,12,13,14)",0.68402,0.88194
2434,"(3,7,9,12,14)",0.68262,0.88148
2435,"(1,2,3,5,6,8,11)",0.68202,0.8815
2436,"(0,3,5,8,9,12,14)",0.67862,0.8782
2437,"(0,1,3,4,7,8,10,11,14)",0.67522,0.87562
2438,"(0,2,4,5,6,7)",0.6772,0.87796
2439,"(0,1,2,3,4,6,8,9,11)",0.67502,0.87528
2440,"(1,4,5,6,8,9,10,14)",0.68208,0.88068
2441,"(1,3,7,8,9,10,11,12,13)",0.68206,0.87992
2442,"(1,9,11,13,14)",0.68298,0.88156
2443,"(0,2,4,6,7,8,9,10,13)",0.6768,0.87732
2444,"(0,5,6,7,8,10,12,14)",0.67942,0.87832
2445,"(0,1,2,5,6,11,12)",0.6755,0.87578
2446,"(0,1,2,4,9,11,12,13)",0.6741,0.8747
2447,"(1,2,3,4,6,7,12)",0.68126,0.88016
2448,"(0,3,4,9,12)",0.67818,0.87782
2449,"(0,3,4,5,6,7,10,11)",0.67806,0.87782
2450,"(4,5,8,10)",0.68356,0.88198
2451,"(3,4,7,8,9,10,14)",0.6828,0.88116
2452,"(1,3)",0.68202,0.88202
2453,"(1,3,7,9,10,11,13,14)",0.68212,0.8809
2454,"(0,5,7,8,11,12)",0.67962,0.87878
2455,"(0,1,4,6,7,9,10,12,13,14)",0.67436,0.87464
2456,"(1,3,4,5,7,10,12,13)",0.68148,0.88026
2457,"(0,1,2,7,9,12,14)",0.67406,0.87458
2458,"(1,2,3,5,7,9)",0.68146,0.88072
2459,"(0,1,2,4,5,7,8,9,11,12,13,14)",0.6749,0.87438
2460,"(2,4,6,8,10,11,12,13)",0.68258,0.8806
2461,"(0,3,4,5,6,10,12,13,14)",0.6778,0.87726
2462,"(0,2,4,5,6,8,14)",0.67768,0.87784
2463,"(0,7,11,12,13)",0.67902,0.87892
2464,"(1,2,4,5,6,7,9,10,11,12,14)",0.68132,0.87942
2465,"(0,1,6,7,11,12)",0.6765,0.87646
2466,"(1,2,4,6,10)",0.68146,0.8801
2467,"(0,1,2,4,5,7,9,10,14)",0.67468,0.87492
2468,"(0,6,7,8,10,11,13)",0.67906,0.87872
2469,"(0,1,3,4,5,11)",0.67586,0.87638
2470,"(0,2,3,6,8,12,14)",0.67692,0.87706
2471,"(1,2,3,4,8,12,13)",0.68122,0.88044
2472,"(1,3,4,5,7,8,9,10,12)",0.68258,0.88018
2473,"(3,4,5,8,14)",0.68286,0.8821
2474,"(0,1,2,3,5,8,9,10,11,13,14)",0.67476,0.87556
2475,"(0,5,6,9,14)",0.678,0.8785
2476,"(0,8,9,12,13,14)",0.67862,0.87806
2477,"(0,1,3,5,6,7,10)",0.67574,0.87624
2478,"(0,1,2,3,4,5,6,12,13,14)",0.67314,0.87484
2479,"(0,1,3,4,6,7,8,10,12,13,14)",0.67528,0.87522
2480,"(0,1,2,3,5,7,9,10,11)",0.67438,0.87424
